ID,Business,Street Address,City,State,ZIP,Latitude,Longitude,Type of Installation,Georeference
653,"Cumberland Farms, Inc.",2351 Route 110,Farmingdale,NY,11735,40.754581,-73.421703,Transfer Switch Only,POINT (-73.421703 40.754581)
352,BP Products North America Inc.,43-15 Junction Blv,Queens,NY,11368,40.745294,-73.867751,Transfer Switch Only,POINT (-73.867751 40.745294)
391,"641 Wellwood Ave, L.L.C.",641 N Wellwood Av,Lindenhurst,NY,11757,40.700386,-73.384193,Transfer Switch Only,POINT (-73.384193 40.700386)
187,Hess Corporation,2670 Merrick Road,Bellmore,NY,11710,40.663179,-73.52691,Transfer Switch Only,POINT (-73.52691 40.663179)
56,Gaseteria Oil Corp,1862 Webster Ave,Bronx,NY,10457,40.846697,-73.902022,Permanent Generator,POINT (-73.902022 40.846697)
115,MCA Service Corp,1733 Old Country Rd,Riverhead,NY,11901,40.923992,-72.70237,Permanent Generator,POINT (-72.70237 40.923992)
633,"Cumberland Farms, Inc.",185 West Merrick Road,Merrick,NY,11566,40.653239,-73.556271,Transfer Switch Only,POINT (-73.556271 40.653239)
402,Bolla Operating LI Corp,1340 Motor Pky,Islandia,NY,11749,40.80835,-73.19249,Transfer Switch Only,POINT (-73.19249 40.80835)
172,"Islip Terrace Convenience Store,Inc.(Shell)",3259 Sunrise Hwy,Islip Terrace,NY,11752,40.747257,-73.174067,Transfer Switch Only,POINT (-73.174067 40.747257)
140,MH One Enterprise Inc,793 Suffolk Ave,Brentwood,NY,11717,40.781588,-73.24578,Permanent Generator,POINT (-73.24578 40.781588)
732,HOLBROOK DEVELOPMENT CORP.,5665 Sunrise Hwy,Holbrook,NY,11741,40.768342,-73.071227,Transfer Switch Only,POINT (-73.071227 40.768342)
419,Mt. Ivy Country Corner Inc.,361 Route 202,Pomona,NY,10970,41.186261,-74.035666,Transfer Switch Only,POINT (-74.035666 41.186261)
787,"East River Petroleum Realty, LLC",113-21 Merrick Boulevard,Queens,NY,11433,40.692119,-73.779026,Transfer Switch Only,POINT (-73.779026 40.692119)
782,"East River Petroleum Realty, LLC",32-09 21st St,Queens,NY,11106,40.764857,-73.93164,Transfer Switch Only,POINT (-73.93164 40.764857)
24,PMG Northeast LLC,2309 Middle Country Road,Centereach,NY,11720,40.858468,-73.093133,Permanent Generator,POINT (-73.093133 40.858468)
996,CPD NY Energy Corp,116 Route 303,West Nyack,NY,10994,41.097999,-73.950111,Transfer Switch Only,POINT (-73.950111 41.097999)
9,"OK Petroleum Distribution, Corp.",1992 Middle Country Road,Centereach,NY,11720,40.858057,-73.082734,Permanent Generator,POINT (-73.082734 40.858057)
76,Global Montello Group Corp.,350 Rockaway Turnpike,Cedarhurst,NY,11516,40.624997,-73.735469,Permanent Generator,POINT (-73.735469 40.624997)
569,Horace Gas Inc,110-35 Horace Harding Expy,Queens,NY,11368,40.738716,-73.849264,Transfer Switch Only,POINT (-73.849264 40.738716)
291,Metro NY Dealer Stations LLC,237-12 Linden Blvd,Elmont,NY,11003,40.690215,-73.724806,Transfer Switch Only,POINT (-73.724806 40.690215)
120,Bolla Operating Corp.,463 N. Conduit Blvd,Brooklyn,NY,11208,40.67806,-73.870896,Permanent Generator,POINT (-73.870896 40.67806)
59,Global Montello Group Corp.,15 Veterans Memorial Hwy,Commack,NY,11725,40.840559,-73.285273,Permanent Generator,POINT (-73.285273 40.840559)
915,Fortuna Brothers Petroleum,4800 Hempstead Turnpike,Farmingdale,NY,11735,40.728193,-73.465502,Transfer Switch Only,POINT (-73.465502 40.728193)
379,Commack Fuel Inc,100 Crooked Hill Rd,Commack,NY,11725,40.805659,-73.28871,Transfer Switch Only,POINT (-73.28871 40.805659)
236,Hess Corporation,580 Sunrise Highway,Rockville Centre,NY,11570,40.656814,-73.630515,Transfer Switch Only,POINT (-73.630515 40.656814)
247,Banner Auto Inc,2798 Merrick Road,Bellmore,NY,11710,40.664118,-73.522765,Transfer Switch Only,POINT (-73.522765 40.664118)
434,Global Montello Group LLC,1982 Bronxdale Avenue,Bronx,NY,10462,40.850106,-73.864357,Transfer Switch Only,POINT (-73.864357 40.850106)
511,Bill Wolf Petroleum Maintenance LLC,989 Sunrise Highway,Bay Shore,NY,11706,40.731275,-73.273241,Transfer Switch Only,POINT (-73.273241 40.731275)
208,Hess Corporation,801 Bedford Avenue,Brooklyn,NY,11205,40.696732,-73.956255,Transfer Switch Only,POINT (-73.956255 40.696732)
668,"Cumberland Farms, Inc.",5400 Sunrise Highway,Massapequa,NY,11758,40.678179,-73.438737,Transfer Switch Only,POINT (-73.438737 40.678179)
930,BP Products North America Inc.,944 Willis Ave,Albertson,NY,11507,40.769647,-73.648074,Transfer Switch Only,POINT (-73.648074 40.769647)
479,Costco Wholesale Corporation,2 Industrial La,New Rochelle,NY,10805,40.896435,-73.794346,Transfer Switch Only,POINT (-73.794346 40.896435)
764,"East River Petroleum Realty, Llc",137-17 Northern Boulevard,Queens,NY,11354,40.76367,-73.8306,Transfer Switch Only,POINT (-73.8306 40.76367)
273,NY Fuel Distributors LLC,53 Route 59,Nyack,NY,10960,41.094256,-73.936535,Transfer Switch Only,POINT (-73.936535 41.094256)
384,BP Products North America Inc.,375 Clinton Street,Hempstead,NY,11550,40.717309,-73.62101,Transfer Switch Only,POINT (-73.62101 40.717309)
900,"MBB Service, Inc.",1881 East Tremont Avenue,Bronx,NY,10462,40.840971,-73.863816,Transfer Switch Only,POINT (-73.863816 40.840971)
833,"East River Petroleum Realty, LLC",164-05 Union Turnpike,Queens,NY,11366,40.721984,-73.804077,Transfer Switch Only,POINT (-73.804077 40.721984)
685,"Cumberland Farms, Inc.",248-30 South Conduit Avenue,Queens,NY,11422,40.665183,-73.728323,Transfer Switch Only,POINT (-73.728323 40.665183)
347,BP Products North America Inc.,802 65th Street,Brooklyn,NY,11220,40.632306,-74.0125,Transfer Switch Only,POINT (-74.0125 40.632306)
550,Jerusalem Convenience Inc.,507 Jerusalem Avenue,North Bellmore,NY,11710,40.6911,-73.5378166666666,Transfer Switch Only,POINT (-73.5378166666666 40.6911)
537,East End Marketing,2670 North Jerusalem Road,North Bellmore,NY,11710,40.705972,-73.5362,Transfer Switch Only,POINT (-73.5362 40.705972)
83,Pinsu Inc,325 Patchogue Holbrook RD,Holtsville,NY,11742,40.78794,-73.045871,Permanent Generator,POINT (-73.045871 40.78794)
717,"7-Eleven, Inc.",1701 Union Boulevard,Bay Shore,NY,11706,40.724912,-73.251462,Transfer Switch Only,POINT (-73.251462 40.724912)
215,Hess Corporation,210 Green Point Avenue,Brooklyn,NY,11222,40.730304,-73.951655,Transfer Switch Only,POINT (-73.951655 40.730304)
801,GCP East Realty Corp,107-02 Grand Central Parkway,Queens,NY,11369,40.767623,-73.86517,Transfer Switch Only,POINT (-73.86517 40.767623)
288,NY Fuel Distributors LLC,731 Central Park Avenue,Yonkers,NY,10704,40.926333,-73.858492,Transfer Switch Only,POINT (-73.858492 40.926333)
152,Prime Petro Inc,434 Clinton Street,Hempstead,NY,11726,40.719323,-73.620459,Permanent Generator,POINT (-73.620459 40.719323)
301,Metro NY Dealer Stations LLC,6418 7th Av,Brooklyn,NY,11220,40.634296,-74.014684,Transfer Switch Only,POINT (-74.014684 40.634296)
1000,CPD NY Energy Corp,275 East Route 59,Nanuet,NY,10954,41.09238,-74.000426,Transfer Switch Only,POINT (-74.000426 41.09238)
621,"Cumberland Farms, Inc.",1350 Route 110,Farmingdale,NY,11735,40.738118,-73.423693,Transfer Switch Only,POINT (-73.423693 40.738118)
753,Gascon Inc.,443 Middle Country Road,Coram,NY,11727,40.869105,-73.007154,Transfer Switch Only,POINT (-73.007154 40.869105)
448,"Sunoco, Inc. (R+M)",301 W Merrick Rd,Valley Stream,NY,11580,40.667976,-73.70841,Transfer Switch Only,POINT (-73.70841 40.667976)
316,Hess Corporation,412 Fort Salonga Road,Northport,NY,11768,40.892248,-73.339425,Transfer Switch Only,POINT (-73.339425 40.892248)
433,Global Montello Group LLC,348 East 106th Street,New York,NY,10029,40.789635,-73.940457,Transfer Switch Only,POINT (-73.940457 40.789635)
834,Carleton Ave Enterprises Inc.,74 Carleton Avenue,Islip Terrace,NY,11752,40.750141,-73.194677,Transfer Switch Only,POINT (-73.194677 40.750141)
411,Bolla Operating Corp.,1143 Atlantic Av,Brooklyn,NY,11216,40.679433,-73.953554,Transfer Switch Only,POINT (-73.953554 40.679433)
37,Bolla Operating Corp.,1143 Atlantic Avenue,Brooklyn,NY,11216,40.679433,-73.953554,Permanent Generator,POINT (-73.953554 40.679433)
968,Eastchester Service Station Inc,407 White Plains Road,Eastchester,NY,10709,40.9557,-73.81421,Transfer Switch and Generator,POINT (-73.81421 40.9557)
951,Three Star Service Center Inc.,1599 Route 202,Mount Ivy,NY,10970,41.18395,-74.0447333333333,Transfer Switch and Generator,POINT (-74.0447333333333 41.18395)
169,"Hauppauge Car Service, Inc.",204 Wheeler Road,Hauppauge,NY,11788,40.803078,-73.213296,Transfer Switch Only,POINT (-73.213296 40.803078)
836,Kalish & Kerner Petroleum LLC,2430 East FDR Dr,New York,NY,10010,40.735256,-73.974516,Transfer Switch Only,POINT (-73.974516 40.735256)
263,NY Fuel Distributors LLC,58 N Saw Mill River Rd,Elmsford,NY,10523,41.056894,-73.817418,Transfer Switch Only,POINT (-73.817418 41.056894)
147,Second Street Enterprise Inc.,1021 Northern Blvd,Roslyn,NY,11575,40.797425,-73.668721,Permanent Generator,POINT (-73.668721 40.797425)
31,Bolla Operating Corp.,497 Meeker Avenue,Brooklyn,NY,11222,40.720652,-73.944329,Permanent Generator,POINT (-73.944329 40.720652)
52,1185 Straight Path Corp.,145 Middle Country Road,Coram,NY,11727,40.873198,-72.98725,Permanent Generator,POINT (-72.98725 40.873198)
819,Atlantis Management Group II LLC,1081 Mastic Rd,Mastic,NY,11950,40.802423,-72.840389,Transfer Switch Only,POINT (-72.840389 40.802423)
406,Khusal Petro Inc.,833 4th Avenue,Brooklyn,NY,11232,40.657249,-74.000897,Transfer Switch Only,POINT (-74.000897 40.657249)
855,"JPS Petroleum, Inc.",4090 Boston Road,Bronx,NY,10475,40.885627,-73.828266,Transfer Switch Only,POINT (-73.828266 40.885627)
191,Hess Corporation,236 Bayshore Road,Bay Shore,NY,11706,40.733304,-73.279451,Transfer Switch Only,POINT (-73.279451 40.733304)
184,Hess Corporation,650 Elmont Road,Elmont,NY,11003,40.693733,-73.71813,Transfer Switch Only,POINT (-73.71813 40.693733)
20,Bolla EM Realty LLC,3132 Fort Hamilton Parkway,Brooklyn,NY,11218,40.647645,-73.979768,Permanent Generator,POINT (-73.979768 40.647645)
423,Crossbronx Service Station Corp.,1730 Cross Bronx Expy,Bronx,NY,10472,40.835478,-73.870574,Transfer Switch Only,POINT (-73.870574 40.835478)
791,NMA Sons Inc.,856 Scarsdale Ave,Scarsdale,NY,10583,40.986708,-73.808466,Transfer Switch Only,POINT (-73.808466 40.986708)
868,Lotus Management Group NY Inc,281 Bruckner Boulevard,Bronx,NY,10454,40.805637,-73.911345,Transfer Switch Only,POINT (-73.911345 40.805637)
274,NY Fuel Distributors LLC,375 Main Street,Armonk,NY,10504,41.124878,-73.714348,Transfer Switch Only,POINT (-73.714348 41.124878)
866,Lotus Management Group NY Inc,115 East 138th Street,Bronx,NY,10451,40.814003,-73.930605,Transfer Switch Only,POINT (-73.930605 40.814003)
374,BP Products North America Inc.,720 Franklin Avenue,Franklin Square,NY,11010,40.688156,-73.686435,Transfer Switch Only,POINT (-73.686435 40.688156)
604,"Cumberland Farms, Inc.",240 W Main St,Smithtown,NY,11787,40.856377,-73.203494,Transfer Switch Only,POINT (-73.203494 40.856377)
736,NOR_PIKE SERVICE STATION INC,146-15 Union Turnpike,Queens,NY,11367,40.718528,-73.815696,Transfer Switch Only,POINT (-73.815696 40.718528)
565,Our Coastal Bayport Inc.,824 Montauk Hwy,Bayport,NY,11705,40.746941,-73.05119,Transfer Switch Only,POINT (-73.05119 40.746941)
306,Metro NY Dealer Stations LLC,172 West Montauk Highway,Hampton Bays,NY,11946,40.87638,-72.533935,Transfer Switch Only,POINT (-72.533935 40.87638)
211,Hess Corporation,39-02 Queens Boulevard,Queens,NY,11104,40.74372,-73.925914,Transfer Switch Only,POINT (-73.925914 40.74372)
327,Hess Corporation,129-03 North Conduit Avenue,Queens,NY,11420,40.667346,-73.810746,Transfer Switch Only,POINT (-73.810746 40.667346)
108,Global Montello Group Corp.,1915 Bruckner Blvd,Bronx,NY,10472,40.826602,-73.859084,Permanent Generator,POINT (-73.859084 40.826602)
240,Hess Corporation,2012 Route 112,Medford,NY,11763,40.808119,-73.003135,Transfer Switch Only,POINT (-73.003135 40.808119)
243,"Friendly Service Armonk, Inc.",360 Main St,Armonk,NY,10504,41.124291,-73.714167,Transfer Switch Only,POINT (-73.714167 41.124291)
5,Bolla Operating LI Corp,5389 Merrick Road,Massapequa,NY,11762,40.668201,-73.437923,Permanent Generator,POINT (-73.437923 40.668201)
295,Metro NY Dealer Stations LLC,1331 Motor Parkway,Hauppauge,NY,11788,40.808416,-73.19418,Transfer Switch Only,POINT (-73.19418 40.808416)
127,Bolla Operating LI Corp,1360 Hempstead Tpk,Elmont,NY,11003,40.708256,-73.690991,Permanent Generator,POINT (-73.690991 40.708256)
919,"Alta East, Inc.",345 Route 202,Pomona,NY,10970,41.186594,-74.034209,Transfer Switch Only,POINT (-74.034209 41.186594)
802,GCP West Realty Corp,108-01 Grand Central Parkway,Queens,NY,11369,40.76509,-73.861706,Transfer Switch Only,POINT (-73.861706 40.76509)
137,Heathcote Auto Sales & Leasing Corp,1 Weaver St,Scarsdale,NY,10583,40.983937,-73.775009,Permanent Generator,POINT (-73.775009 40.983937)
342,BP Products North America Inc.,720 New York Avenue,Brooklyn,NY,11203,40.656158,-73.947501,Transfer Switch Only,POINT (-73.947501 40.656158)
507,Bill Wolf Petroleum Maintenance LLC,3260 Sunrise Highway,East Islip,NY,11730,40.746404,-73.173045,Transfer Switch Only,POINT (-73.173045 40.746404)
269,NY Fuel Distributors LLC,129 Route 303,Valley Cottage,NY,10989,41.118109,-73.941793,Transfer Switch Only,POINT (-73.941793 41.118109)
359,BP Products North America Inc.,2071 Victory Boulevard,Staten Island,NY,10314,40.612709,-74.132568,Transfer Switch Only,POINT (-74.132568 40.612709)
80,Deer Hills Service LL Corp,1985 Deer Park Ave.,Deer Park,NY,11729,40.765863,-73.330681,Permanent Generator,POINT (-73.330681 40.765863)
808,TF Cubed Inc.,4125 Hempstead Tpk,Bethpage,NY,11714,40.725955,-73.482973,Transfer Switch Only,POINT (-73.482973 40.725955)
196,Hess Corporation,285 Wading River Road,Manorville,NY,11949,40.824834,-72.808658,Transfer Switch Only,POINT (-72.808658 40.824834)
438,Global Montello Group LLC,120 Cuttermill Road,Great Neck,NY,11020,40.782387,-73.733964,Transfer Switch Only,POINT (-73.733964 40.782387)
898,"JMB Fuel, Corp.",141-50 Union Turnpike,Queens,NY,11367,40.717243,-73.817534,Transfer Switch Only,POINT (-73.817534 40.717243)
475,Kingsland Service Station Inc.,51 Kingsland Avenue,Brooklyn,NY,11211,40.718255,-73.940632,Transfer Switch Only,POINT (-73.940632 40.718255)
768,"Liberty Petroleum Realty, LLC",309 11th Av,New York,NY,10001,40.75319,-74.0042,Transfer Switch Only,POINT (-74.0042 40.75319)
665,"Cumberland Farms, Inc.",700 Motor Parkway,Hauppauge,NY,11787,40.807243,-73.23636,Transfer Switch Only,POINT (-73.23636 40.807243)
401,Bolla Operating LI Corp,3414 Long Beach Road,Oceanside,NY,11572,40.627324,-73.641194,Transfer Switch Only,POINT (-73.641194 40.627324)
829,"Hudson Petroleum Realty, LLC",3740 Broadway,New York,NY,10032,40.83297,-73.945263,Transfer Switch Only,POINT (-73.945263 40.83297)
961,Fenerbahce Inc,32001 Route 25,Cutchogue,NY,11935,41.020342,-72.479133,Transfer Switch and Generator,POINT (-72.479133 41.020342)
636,"Cumberland Farms, Inc.",119 Powerhouse Road,Roslyn Heights,NY,11576,40.785505,-73.649244,Transfer Switch Only,POINT (-73.649244 40.785505)
533,1185 Straight Path Corp.,1185 Straight Path,West Babylon,NY,11704,40.7367166667,-73.3693166667,Transfer Switch Only,POINT (-73.3693166667 40.7367166667)
697,"Cumberland Farms, Inc.",4842 Sunrise Highway,Massapequa Park,NY,11762,40.676928,-73.456737,Transfer Switch Only,POINT (-73.456737 40.676928)
721,"7-Eleven, Inc.",350 Broad Hollow Rd,Farmingdale,NY,11735,40.717042,-73.427227,Transfer Switch Only,POINT (-73.427227 40.717042)
956,St. James Star Inc.,889 Middle Country Road,Saint James,NY,11780,40.861537,-73.143484,Transfer Switch and Generator,POINT (-73.143484 40.861537)
95,Nor-Crest Service Station Inc,178-02 Union Turnpike,Flushing,NY,11366,40.726136,-73.789708,Permanent Generator,POINT (-73.789708 40.726136)
797,Belt Parkway Realty Corp,6000 Belt Parkway,Brooklyn,NY,11234,40.592574,-73.908221,Transfer Switch Only,POINT (-73.908221 40.592574)
284,NY Fuel Distributors LLC,1000 Central Park Avenue,Scarsdale,NY,10583,40.98747,-73.824052,Transfer Switch Only,POINT (-73.824052 40.98747)
887,Pine Aire Gas & Convenience Corp,195 Pine Aire Drive,Bay Shore,NY,11706,40.77239,-73.278764,Transfer Switch Only,POINT (-73.278764 40.77239)
929,Keshtgar Enterprises Inc,679 Middle Country Rd,St James,NY,11780,40.860894,-73.154041,Transfer Switch Only,POINT (-73.154041 40.860894)
416,Bolla EM Realty LLC,2816 Atlantic Avenue,Brooklyn,NY,11207,40.676429,-73.890042,Transfer Switch Only,POINT (-73.890042 40.676429)
396,Bolla Operating Corp.,2150 Hylan Boulevard,Staten Island,NY,10306,40.578097,-74.101719,Transfer Switch Only,POINT (-74.101719 40.578097)
625,"Cumberland Farms, Inc.",265 Sunrise Highway,Lynbrook,NY,11563,40.781535,-73.716993,Transfer Switch Only,POINT (-73.716993 40.781535)
840,Genesis Petroleum Inc,2664 Rt 112,Medford,NY,11763,40.820943,-72.998594,Transfer Switch Only,POINT (-72.998594 40.820943)
729,LUKOIL North America LLC,975 North Broadway,Massapequa,NY,11758,40.704375,-73.461938,Transfer Switch Only,POINT (-73.461938 40.704375)
741,Wantagh Service Station,3309 Sunrise Highway,Islip Terrace,NY,11752,40.672555,-73.507066,Transfer Switch Only,POINT (-73.507066 40.672555)
988,CPD NY Energy Corp,30 Lincoln Avenue,Pelham,NY,10803,40.915846,-73.811015,Transfer Switch Only,POINT (-73.811015 40.915846)
465,"Sunoco, Inc. (R+M)",1141 Castle Hill Av,Bronx,NY,10462,40.830886,-73.8511,Transfer Switch Only,POINT (-73.8511 40.830886)
333,BP Products North America Inc.,708 Richmond Road,Staten Island,NY,10304,40.609435,-74.089634,Transfer Switch Only,POINT (-74.089634 40.609435)
576,"Cumberland Farms, Inc.",1885 Westchester Av,Bronx,NY,10472,40.833078,-73.86318,Transfer Switch Only,POINT (-73.86318 40.833078)
428,Global Montello Group LLC,3229 Sunrise Highway,Wantagh,NY,11793,40.672048,-73.510757,Transfer Switch Only,POINT (-73.510757 40.672048)
861,JAS Foster Mart Inc.,5916 Foster Avenue,Brooklyn,NY,11234,40.639781,-73.919778,Transfer Switch Only,POINT (-73.919778 40.639781)
597,"Cumberland Farms, Inc.",286 Expressway Drive South,Medford,NY,11763,40.822704,-72.997946,Transfer Switch Only,POINT (-72.997946 40.822704)
529,"CLEARVIEW CENTRAL ISLIP, Inc",1675 Islip Av,Central Islip,NY,11772,40.786854,-73.220152,Transfer Switch Only,POINT (-73.220152 40.786854)
645,"Cumberland Farms, Inc.",700 Glen Cove Avenue,Sea Cliff,NY,11579,40.75176,-73.673686,Transfer Switch Only,POINT (-73.673686 40.75176)
460,1020 Route 109 Corp,1020 Route 109,Lindenhurst,NY,11757,40.715328,-73.393448,Transfer Switch Only,POINT (-73.393448 40.715328)
909,BP Products North America Inc.,2298 Jericho Turnpike,Garden City Park,NY,11040,40.740979,-73.662335,Transfer Switch Only,POINT (-73.662335 40.740979)
993,CPD NY Energy Corp,838 Kimball Av,Yonkers,NY,10704,40.928849,-73.848303,Transfer Switch Only,POINT (-73.848303 40.928849)
724,"7-Eleven, Inc.",231 Wading River Rd,Center Moriches,NY,11934,40.822028,-72.80696,Transfer Switch Only,POINT (-72.80696 40.822028)
823,Atlantis Management Group II LLC,3059 Webster Avenue,Bronx,NY,10467,40.870426,-73.878813,Transfer Switch Only,POINT (-73.878813 40.870426)
132,"OK Petroleum Distribution, Corp.",151 Hempstead Avenue,West Hempstead,NY,11512,40.702673,-73.643032,Permanent Generator,POINT (-73.643032 40.702673)
48,"OK Petroleum Distribution, Corp.",221 West Main Street,Bay Shore,NY,11706,40.717715,-73.255573,Permanent Generator,POINT (-73.255573 40.717715)
16,Maurice Petroleum LLC,59-36 Maurice ave,Queens,NY,11378,40.726877,-73.907343,Permanent Generator,POINT (-73.907343 40.726877)
164,American Petroleum Distributors LLC,1169 Knollwood Road,Greenburgh,NY,10603,41.072,-73.799958,Transfer Switch Only,POINT (-73.799958 41.072)
201,Hess Corporation,346 Montauk Highway,Wainscott,NY,11975,40.948678,-72.244753,Transfer Switch Only,POINT (-72.244753 40.948678)
851,Global Montello Group Corp.,1 Pleasantville Road,Pleasantville,NY,10570,41.133134,-73.793955,Transfer Switch Only,POINT (-73.793955 41.133134)
69,PMG Northeast LLC,13721 Liberty Avenue,Jamaica,NY,11419,40.692443,-73.810013,Permanent Generator,POINT (-73.810013 40.692443)
983,Bolla Operating Corp.,5025 Bay Parkway,Brooklyn,NY,11230,40.621514,-73.975097,Transfer Switch Only,POINT (-73.975097 40.621514)
63,PMG Northeast LLC,595 Northern Blvd,Great Neck,NY,11021,40.782052,-73.717461,Permanent Generator,POINT (-73.717461 40.782052)
1005,Atlantis Management Group II LLC,230 Boston Road,Portchester,NY,10573,40.996602,-73.669834,Transfer Switch Only,POINT (-73.669834 40.996602)
179,Hess Corporation,274 E Montauk Hwy,Lindenhurst,NY,11757,40.683121,-73.355981,Transfer Switch Only,POINT (-73.355981 40.683121)
278,NY Fuel Distributors LLC,590 Route 22,Croton Falls,NY,10519,41.34315,-73.657359,Transfer Switch Only,POINT (-73.657359 41.34315)
692,"Cumberland Farms, Inc.",840 Elmont Avenue,Elmont,NY,11003,40.68986,-73.721701,Transfer Switch Only,POINT (-73.721701 40.68986)
443,Atlantis Management Group II LLC,3276 Jerome Avenue,Bronx,NY,10468,40.878335,-73.885879,Transfer Switch Only,POINT (-73.885879 40.878335)
872,Lotus Management Group NY Inc,880 Jerusalem Av,Uniondale,NY,11553,40.697165,-73.585688,Transfer Switch Only,POINT (-73.585688 40.697165)
502,WEST HEMPSTEAD AUTO CARE INC,4 Ocean Avenue,Lynbrook,NY,11563,40.667142,-73.66097,Transfer Switch Only,POINT (-73.66097 40.667142)
370,BP Products North America Inc.,533 Nassau Road,Roosevelt,NY,11575,40.685821,-73.594079,Transfer Switch Only,POINT (-73.594079 40.685821)
608,"Cumberland Farms, Inc.",360 Wheeler Road,Hauppauge,NY,11788,40.808209,-73.21759,Transfer Switch Only,POINT (-73.21759 40.808209)
91,Genesis Petroleum Inc.,2664 Route 112,Medford,NY,11763,40.820943,-72.998594,Permanent Generator,POINT (-72.998594 40.820943)
112,Bolla Operating LI Corp,197 W. Old Country Road,Hicksville,NY,11801,40.761635,-73.527546,Permanent Generator,POINT (-73.527546 40.761635)
255,Hess Corporation,327 Montauk Highway,Bay Shore,NY,11706,40.72537,-73.239331,Transfer Switch Only,POINT (-73.239331 40.72537)
228,Hess Corporation,2400 Flatbush Avenue,Brooklyn,NY,11234,40.611655,-73.924975,Transfer Switch Only,POINT (-73.924975 40.611655)
323,West Bay Marketing LLC.,1628 Montauk Highway,Oakdale,NY,11769,40.744584,-73.141974,Transfer Switch Only,POINT (-73.141974 40.744584)
487,Bill Wolf Petroleum Maintenance LLC,75 Classon Av,Brooklyn,NY,11205,40.698067,-73.961781,Transfer Switch Only,POINT (-73.961781 40.698067)
804,Little Neck Realty Corp,252-02 Union Turnpike,Bellerose,NY,11426,40.74356,-73.71789,Transfer Switch Only,POINT (-73.71789 40.74356)
338,BP Products North America Inc.,190 Aqueduct Rd,White Plains,NY,10606,41.037328,-73.781451,Transfer Switch Only,POINT (-73.781451 41.037328)
123,Global Montello Group Corp.,310 Bay Shore Road,N Babylon,NY,11703,40.741788,-73.307715,Permanent Generator,POINT (-73.307715 40.741788)
470,"Sunoco, Inc. (R+M)",138-98 Queens Boulevard,Queens,NY,11435,40.706502,-73.81723,Transfer Switch Only,POINT (-73.81723 40.706502)
941,Prime Petroleum Corp,9 Murray Street,Farmingdale,NY,11735,40.723747,-73.433022,Transfer Switch and Generator,POINT (-73.433022 40.723747)
355,BP Products North America Inc.,245-16 139th Ave,Rosedale,NY,11422,40.665238,-73.733226,Transfer Switch Only,POINT (-73.733226 40.665238)
84,Global Montello Group Corp.,67 Quaker Ridge Road,New Rochelle,NY,10804,40.948519,-73.793184,Permanent Generator,POINT (-73.793184 40.948519)
936,980 Washington LLC,980 Washington Street,Peekskill,NY,10566,41.271662,-73.929956,Transfer Switch and Generator,POINT (-73.929956 41.271662)
924,"JAS 109 Mart, Inc.",605 Route 109,West Babylon,NY,11704,40.713749,-73.376216,Transfer Switch Only,POINT (-73.376216 40.713749)
310,Hess Corporation,1879 Old Country Rd,Riverhead,NY,11901,40.922316,-72.714173,Transfer Switch Only,POINT (-72.714173 40.922316)
660,"Cumberland Farms, Inc.",2033 Middle Country Road,Centereach,NY,11720,40.858806,-73.083754,Transfer Switch Only,POINT (-73.083754 40.858806)
544,BP Products North America Inc.,2 Glen Cove Road,Greenvale,NY,11548,40.807975,-73.626936,Transfer Switch Only,POINT (-73.626936 40.807975)
216,Hess Corporation,401 W 207th Street,New York,NY,10034,40.864071,-73.917335,Transfer Switch Only,POINT (-73.917335 40.864071)
776,"Big Apple Petroleum Realty, LLC",1764 University Av,Bronx,NY,10453,40.849226,-73.916476,Transfer Switch Only,POINT (-73.916476 40.849226)
561,Bill Wolf Petroleum Maintenance LLC,7 Jackson Avenue,Syosset,NY,11791,40.825897,-73.501843,Transfer Switch Only,POINT (-73.501843 40.825897)
640,"Cumberland Farms, Inc.",2 Old Country Road,Westbury,NY,11590,40.746876,-73.592433,Transfer Switch Only,POINT (-73.592433 40.746876)
756,"Big Apple Petroleum Realty, Llc",105-45 Horace Harding Expwy,Queens,NY,11368,40.73783,-73.8525,Transfer Switch Only,POINT (-73.8525 40.73783)
677,"Cumberland Farms, Inc.",202-06 Hillside Avenue,New York,NY,11423,40.719887,-73.761496,Transfer Switch Only,POINT (-73.761496 40.719887)
492,Bill Wolf Petroleum Maintenance LLC,2 Bushwick Av,Brooklyn,NY,11211,40.714598,-73.942187,Transfer Switch Only,POINT (-73.942187 40.714598)
223,Hess Corporation,39-04 Northern Boulevard,Queens,NY,11101,40.752367,-73.924084,Transfer Switch Only,POINT (-73.924084 40.752367)
593,"Cumberland Farms, Inc.",1460 Veteran's Highway,Islandia,NY,11749,40.809927,-73.187133,Transfer Switch Only,POINT (-73.187133 40.809927)
497,Bill Wolf Petroleum Maintenance LLC,1855 1st Avenue,New York,NY,10028,40.783118,-73.945153,Transfer Switch Only,POINT (-73.945153 40.783118)
455,"Sunoco, Inc. (R+M)",885 Johnson Avenue,Ronkonkoma,NY,11779,40.807812,-73.123974,Transfer Switch Only,POINT (-73.123974 40.807812)
365,BP Products North America Inc.,65-10 Queens Boulevard,Queens,NY,11377,40.740734,-73.900088,Transfer Switch Only,POINT (-73.900088 40.740734)
709,Arzu Petroleum Corp,741 Montauk Highway,Shirley,NY,11967,40.801175,-72.87015,Transfer Switch Only,POINT (-72.87015 40.801175)
